"x_fb","z_fbU","z_fbL","w_fb","x_sb","z_sbU","z_sbL","w_sb","x_sb2","z_sbU2","z_sbL2","w_sb2"
0.0038435,0.015374,-0.015374,0.015374,0.722578,-0.023061,-0.0368976,0.0092244,1.106928,-0.023061,-0.0322854,0.0092244
0.046122,0.0640583333333333,-0.0640583333333333,0.102493333333333,0.745639,-0.0046122,-0.0522716,0.0399724,1.129989,-0.007687,-0.0553464,0.0292106
0.1422095,0.110180333333333,-0.110180333333333,0.187050333333333,0.7648565,0.007687,-0.0630334,0.0599586,1.15305,0.0030748,-0.0676456,0.0445846
0.2344535,0.148615333333333,-0.148615333333333,0.240859333333333,0.799448,0.0122992,-0.069183,0.0676456,1.191485,0.007687,-0.0676456,0.0553464
0.330541,0.174238666666667,-0.174238666666667,0.269045,0.853257,0.0138366,-0.0722578,0.0707204,1.237607,0.0061496,-0.0645708,0.0630334
0.422785,0.184488,-0.184488,0.266482666666667,0.891692,0.015374,-0.0737952,0.0676456,1.283729,0.0030748,-0.0645708,0.0676456
0.5111855,0.189612666666667,-0.189612666666667,0.263920333333333,0.937814,0.015374,-0.0737952,0.0630334,1.3260075,-0.0030748,-0.0661082,0.069183
0.607273,0.190893833333333,-0.190893833333333,0.261358,0.976249,0.0092244,-0.0722578,0.053809,1.3644425,-0.0107618,-0.0722578,0.0676456
0.7110475,0.197299666666667,-0.197299666666667,0.258795666666667,1.022371,-0.0030748,-0.061496,0.0415098,1.414408,-0.023061,-0.0814822,0.0630334
0.7956045,0.201143166666667,-0.201143166666667,0.253671,1.045432,-0.0169114,-0.0476594,0.0245984,1.4566865,-0.0399724,-0.0983936,0.0568838
0.891692,0.207549,-0.207549,0.251108666666667,1.068493,-0.0276732,-0.0322854,0.0046122,1.4951215,-0.0645708,-0.1122302,0.0445846
0.991623,0.208830166666667,-0.208830166666667,0.245984,,,,,1.529713,-0.0876318,-0.1168424,0.0292106
1.083867,0.210111333333333,-0.210111333333333,0.240859333333333,,,,,1.5374,-0.1060806,-0.1106928,0.0092244
1.1722675,0.2037055,-0.2037055,0.23061,,,,,,,,
1.2721985,0.201143166666667,-0.201143166666667,0.222923,,,,,,,,
1.360599,0.1960185,-0.1960185,0.217798333333333,,,,,,,,
1.445156,0.1960185,-0.1960185,0.215236,,,,,,,,
1.545087,0.185769166666667,-0.185769166666667,0.212673666666667,,,,,,,,
1.6334875,0.175519833333333,-0.175519833333333,0.204986666666667,,,,,,,,
1.7180445,0.156302333333333,-0.156302333333333,0.192175,,,,,,,,
1.821819,0.139647166666667,-0.139647166666667,0.179363333333333,,,,,,,,
1.914063,0.122992,-0.122992,0.166551666666667,,,,,,,,
2.0101505,0.110180333333333,-0.110180333333333,0.161427,,,,,,,,
2.1023945,0.099931,-0.099931,0.148615333333333,,,,,,,,
2.1946385,0.0909628333333333,-0.0909628333333333,0.138366,,,,,,,,
2.2945695,0.0832758333333333,-0.0832758333333333,0.115305,,,,,,,,
2.3868135,0.0794323333333333,-0.0794323333333333,0.0948063333333333,,,,,,,,
2.475214,0.0781511666666667,-0.0781511666666667,0.0743076666666667,,,,,,,,
2.5405535,0.0576525,-0.0576525,0.0512466666666667,,,,,,,,
2.567458,0.015374,-0.015374,0.023061,,,,,,,,
